"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-121.76","49.24","AGASSIZ RCS","1100119","2016-06-06","2016","06","06","","28.6","","15.1","","21.9","","0.0","","3.9","","","M","","M","0.2","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-06-07","2016","06","07","","27.8","","13.2","","20.5","","0.0","","2.5","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-06-08","2016","06","08","","21.1","","13.3","","17.2","","0.8","","0.0","","","M","","M","0.2","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-06-09","2016","06","09","","16.2","","12.8","","14.5","","3.5","","0.0","","","M","","M","0.4","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-06-10","2016","06","10","","17.4","","11.2","","14.3","","3.7","","0.0","","","M","","M","8.7","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-06-11","2016","06","11","","15.6","","10.5","","13.1","","4.9","","0.0","","","M","","M","1.4","","","","22","","39",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-06-12","2016","06","12","","20.1","","10.1","","15.1","","2.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-06-13","2016","06","13","","15.5","","10.6","","13.1","","4.9","","0.0","","","M","","M","6.0","","","","25","","41",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-06-14","2016","06","14","","15.1","","8.4","","11.8","","6.2","","0.0","","","M","","M","1.6","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-06-15","2016","06","15","","17.0","","8.2","","12.6","","5.4","","0.0","","","M","","M","1.6","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-06-16","2016","06","16","","18.4","","6.7","","12.6","","5.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-06-17","2016","06","17","","24.2","","7.0","","15.6","","2.4","","0.0","","","M","","M","0.0","","","","22","","33",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-06-18","2016","06","18","","14.3","","10.4","","12.4","","5.6","","0.0","","","M","","M","18.3","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-06-19","2016","06","19","","20.2","","10.5","","15.4","","2.6","","0.0","","","M","","M","0.2","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-06-20","2016","06","20","","22.1","","11.8","","17.0","","1.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-06-21","2016","06","21","","18.3","","13.5","","15.9","","2.1","","0.0","","","M","","M","0.2","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-06-22","2016","06","22","","23.2","","11.8","","17.5","","0.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-06-23","2016","06","23","","18.3","","13.3","","15.8","","2.2","","0.0","","","M","","M","9.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-06-24","2016","06","24","","16.0","","11.7","","13.9","","4.1","","0.0","","","M","","M","2.7","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-06-25","2016","06","25","","22.1","","12.9","","17.5","","0.5","","0.0","","","M","","M","0.2","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-06-26","2016","06","26","","27.4","","12.0","","19.7","","0.0","","1.7","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-06-27","2016","06","27","","28.7","","16.1","","22.4","","0.0","","4.4","","","M","","M","0.0","","","","36","","32",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-06-28","2016","06","28","","26.1","","13.7","","19.9","","0.0","","1.9","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-06-29","2016","06","29","","25.3","","13.2","","19.3","","0.0","","1.3","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-06-30","2016","06","30","","22.8","","11.8","","17.3","","0.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-07-01","2016","07","01","","20.5","","12.5","","16.5","","1.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-07-02","2016","07","02","","24.7","","14.6","","19.7","","0.0","","1.7","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-07-03","2016","07","03","","22.1","","14.1","","18.1","","0.0","","0.1","","","M","","M","2.5","","","","20","","39",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-07-04","2016","07","04","","18.3","","13.0","","15.7","","2.3","","0.0","","","M","","M","0.5","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-07-05","2016","07","05","","15.9","","12.2","","14.1","","3.9","","0.0","","","M","","M","8.1","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-07-06","2016","07","06","","23.5","","10.4","","17.0","","1.0","","0.0","","","M","","M","0.2","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-07-07","2016","07","07","","18.6","","11.8","","15.2","","2.8","","0.0","","","M","","M","0.4","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-07-08","2016","07","08","","21.4","","14.7","","18.1","","0.0","","0.1","","","M","","M","4.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-07-09","2016","07","09","","20.4","","13.4","","16.9","","1.1","","0.0","","","M","","M","19.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-07-10","2016","07","10","","21.2","","12.4","","16.8","","1.2","","0.0","","","M","","M","0.2","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-07-11","2016","07","11","","20.4","","13.5","","17.0","","1.0","","0.0","","","M","","M","0.3","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-07-12","2016","07","12","","22.3","","12.1","","17.2","","0.8","","0.0","","","M","","M","0.5","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-07-13","2016","07","13","","23.3","","14.7","","19.0","","0.0","","1.0","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-07-14","2016","07","14","","23.7","","13.5","","18.6","","0.0","","0.6","","","M","","M","0.2","","","","25","","33",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-07-15","2016","07","15","","19.4","","10.1","","14.8","","3.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-07-16","2016","07","16","","21.1","","15.1","","18.1","","0.0","","0.1","","","M","","M","0.5","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-07-17","2016","07","17","","24.4","","13.8","","19.1","","0.0","","1.1","","","M","","M","5.2","","","","16","","32",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-07-18","2016","07","18","","25.3","","12.8","","19.1","","0.0","","1.1","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-07-19","2016","07","19","","22.1","","15.9","","19.0","","0.0","","1.0","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-07-20","2016","07","20","","25.7","","12.2","","19.0","","0.0","","1.0","","","M","","M","0.2","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-07-21","2016","07","21","","29.1","","14.2","","21.7","","0.0","","3.7","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-07-22","2016","07","22","","23.0","","13.2","","18.1","","0.0","","0.1","","","M","","M","0.6","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-07-23","2016","07","23","","23.3","","13.7","","18.5","","0.0","","0.5","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-07-24","2016","07","24","","27.1","","12.4","","19.8","","0.0","","1.8","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-07-25","2016","07","25","","28.4","","12.8","","20.6","","0.0","","2.6","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-07-26","2016","07","26","","26.6","","14.4","","20.5","","0.0","","2.5","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-07-27","2016","07","27","","29.5","","13.0","","21.3","","0.0","","3.3","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-07-28","2016","07","28","","30.7","","13.8","","22.3","","0.0","","4.3","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-07-29","2016","07","29","","30.7","","14.3","","22.5","","0.0","","4.5","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-07-30","2016","07","30","","25.4","","14.7","","20.1","","0.0","","2.1","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-07-31","2016","07","31","","23.7","","13.9","","18.8","","0.0","","0.8","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-08-01","2016","08","01","","26.5","","11.5","","19.0","","0.0","","1.0","","","M","","M","0.2","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-08-02","2016","08","02","","17.7","","14.1","","15.9","","2.1","","0.0","","","M","","M","0.5","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-08-03","2016","08","03","","19.9","","14.6","","17.3","","0.7","","0.0","","","M","","M","0.4","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-08-04","2016","08","04","","26.6","","14.6","","20.6","","0.0","","2.6","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-08-05","2016","08","05","","24.6","","11.9","","18.3","","0.0","","0.3","","","M","","M","0.2","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-08-06","2016","08","06","","22.8","","8.8","","15.8","","2.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-08-07","2016","08","07","","20.0","","9.5","","14.8","","3.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-08-08","2016","08","08","","21.6","","13.4","","17.5","","0.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-08-09","2016","08","09","","19.5","","15.3","","17.4","","0.6","","0.0","","","M","","M","0.2","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-08-10","2016","08","10","","24.4","","15.8","","20.1","","0.0","","2.1","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-08-11","2016","08","11","","28.9","","11.7","","20.3","","0.0","","2.3","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-08-12","2016","08","12","","31.4","","14.9","","23.2","","0.0","","5.2","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-08-13","2016","08","13","","30.6","","15.5","","23.1","","0.0","","5.1","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-08-14","2016","08","14","","27.7","","14.2","","21.0","","0.0","","3.0","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-08-15","2016","08","15","","28.1","","11.3","","19.7","","0.0","","1.7","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-08-16","2016","08","16","","27.8","","12.8","","20.3","","0.0","","2.3","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-08-17","2016","08","17","","28.3","","10.9","","19.6","","0.0","","1.6","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-08-18","2016","08","18","","34.9","","14.1","","24.5","","0.0","","6.5","","","M","","M","0.0","","","","29","","48",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-08-19","2016","08","19","","34.8","","16.5","","25.7","","0.0","","7.7","","","M","","M","0.0","","","","6","","41",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-08-20","2016","08","20","","32.0","","13.7","","22.9","","0.0","","4.9","","","M","","M","0.2","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-08-21","2016","08","21","","24.1","","12.4","","18.3","","0.0","","0.3","","","M","","M","0.0","","","","23","","33",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-08-22","2016","08","22","","21.4","","11.5","","16.5","","1.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-08-23","2016","08","23","","","M","9.7","E","","M","","M","","M","","M","","M","","M","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-08-24","2016","08","24","","32.8","","14.4","","23.6","","0.0","","5.6","","","M","","M","0.0","","","","3","","35",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-08-25","2016","08","25","","33.2","","16.9","","25.1","","0.0","","7.1","","","M","","M","0.0","","","","4","","41",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-08-26","2016","08","26","","32.7","","17.8","","25.3","","0.0","","7.3","","","M","","M","0.0","","","","4","","46",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-08-27","2016","08","27","","25.1","","14.7","","19.9","","0.0","","1.9","","","M","","M","0.0","","","","26","","43",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-08-28","2016","08","28","","22.2","","12.9","","17.6","","0.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-08-29","2016","08","29","","27.6","","11.1","","19.4","","0.0","","1.4","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-08-30","2016","08","30","","23.3","","9.3","","16.3","","1.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-08-31","2016","08","31","","19.5","","13.3","","16.4","","1.6","","0.0","","","M","","M","1.4","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-09-01","2016","09","01","","19.2","","13.6","","16.4","","1.6","","0.0","","","M","","M","14.2","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-09-02","2016","09","02","","17.5","","12.6","","15.1","","2.9","","0.0","","","M","","M","1.6","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-09-03","2016","09","03","","19.0","","10.5","","14.8","","3.2","","0.0","","","M","","M","1.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-09-04","2016","09","04","","21.9","","7.9","","14.9","","3.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-09-05","2016","09","05","","16.8","","12.8","","14.8","","3.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-09-06","2016","09","06","","19.5","","12.8","","16.2","","1.8","","0.0","","","M","","M","0.2","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-09-07","2016","09","07","","18.1","","13.3","","15.7","","2.3","","0.0","","","M","","M","1.3","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-09-08","2016","09","08","","20.0","","10.9","","15.5","","2.5","","0.0","","","M","","M","3.4","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-09-09","2016","09","09","","21.9","","8.5","","15.2","","2.8","","0.0","","","M","","M","0.0","","","","6","","37",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-09-10","2016","09","10","","23.5","","12.7","","18.1","","0.0","","0.1","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-09-11","2016","09","11","","23.1","","11.7","","17.4","","0.6","","0.0","","","M","","M","0.4","","","","5","","32",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-09-12","2016","09","12","","24.3","","12.3","","18.3","","0.0","","0.3","","","M","","M","0.0","","","","32","","41",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-09-13","2016","09","13","","26.2","","11.6","","18.9","","0.0","","0.9","","","M","","M","0.0","","","","5","","43",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-09-14","2016","09","14","","25.0","","8.3","","16.7","","1.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-09-15","2016","09","15","","24.9","","7.2","","16.1","","1.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-09-16","2016","09","16","","24.4","","8.3","","16.4","","1.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-09-17","2016","09","17","","17.2","","12.7","","15.0","","3.0","","0.0","","","M","","M","26.6","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-09-18","2016","09","18","","20.8","","12.2","","16.5","","1.5","","0.0","","","M","","M","0.8","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-09-19","2016","09","19","","15.6","","10.9","","13.3","","4.7","","0.0","","","M","","M","42.9","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-09-20","2016","09","20","","19.8","","10.7","","15.3","","2.7","","0.0","","","M","","M","2.5","","","","4","","37",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-09-21","2016","09","21","","22.6","","11.5","","17.1","","0.9","","0.0","","","M","","M","0.0","","","","4","","41",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-09-22","2016","09","22","","21.0","","11.1","","16.1","","1.9","","0.0","","","M","","M","0.0","","","","4","","41",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-09-23","2016","09","23","","13.4","","9.4","","11.4","","6.6","","0.0","","","M","","M","3.6","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-09-24","2016","09","24","","18.2","","10.6","","14.4","","3.6","","0.0","","","M","","M","1.3","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-09-25","2016","09","25","","21.3","","11.9","","16.6","","1.4","","0.0","","","M","","M","0.4","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-09-26","2016","09","26","","23.0","","12.1","","17.6","","0.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-09-27","2016","09","27","","20.4","","11.5","","16.0","","2.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-09-28","2016","09","28","","22.0","","8.5","","15.3","","2.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-09-29","2016","09","29","","18.5","","6.6","","12.6","","5.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-09-30","2016","09","30","","18.8","","3.6","","11.2","","6.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-10-01","2016","10","01","","16.7","","5.0","","10.9","","7.1","","0.0","","","M","","M","0.2","","","","4","","32",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-10-02","2016","10","02","","19.8","","8.2","","14.0","","4.0","","0.0","","","M","","M","0.0","","","","4","","32",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-10-03","2016","10","03","","17.5","","5.6","","11.6","","6.4","","0.0","","","M","","M","1.9","","","","4","","35",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-10-04","2016","10","04","","15.0","","10.4","","12.7","","5.3","","0.0","","","M","","M","6.9","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-10-05","2016","10","05","","19.8","","10.6","","15.2","","2.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-10-06","2016","10","06","","14.2","","11.6","","12.9","","5.1","","0.0","","","M","","M","3.7","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-10-07","2016","10","07","","15.0","","9.4","","12.2","","5.8","","0.0","","","M","","M","8.7","","","","24","","46",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-10-08","2016","10","08","","12.3","","8.3","","10.3","","7.7","","0.0","","","M","","M","38.5","","","","4","","39",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-10-09","2016","10","09","","15.5","","8.5","","12.0","","6.0","","0.0","","","M","","M","0.2","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-10-10","2016","10","10","","13.9","","8.5","","11.2","","6.8","","0.0","","","M","","M","0.0","","","","30","","41",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-10-11","2016","10","11","","15.8","","6.5","","11.2","","6.8","","0.0","","","M","","M","0.0","","","","4","","39",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-10-12","2016","10","12","","15.7","","5.4","","10.6","","7.4","","0.0","","","M","","M","0.0","","","","6","","43",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-10-13","2016","10","13","","12.8","","8.3","","10.6","","7.4","","0.0","","","M","","M","28.5","","","","1","","33",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-10-14","2016","10","14","","12.4","","10.0","","11.2","","6.8","","0.0","","","M","","M","48.0","","","","3","","35",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-10-15","2016","10","15","","12.9","","8.9","","10.9","","7.1","","0.0","","","M","","M","8.6","","","","1","","41",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-10-16","2016","10","16","","13.4","","8.8","","11.1","","6.9","","0.0","","","M","","M","2.4","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-10-17","2016","10","17","","12.1","","9.3","","10.7","","7.3","","0.0","","","M","","M","11.4","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-10-18","2016","10","18","","12.5","","9.0","","10.8","","7.2","","0.0","","","M","","M","8.2","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-10-19","2016","10","19","","15.4","","6.5","","11.0","","7.0","","0.0","","","M","","M","3.8","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-10-20","2016","10","20","","13.9","","7.7","","10.8","","7.2","","0.0","","","M","","M","26.4","","","","2","","37",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-10-21","2016","10","21","","13.9","","6.6","","10.3","","7.7","","0.0","","","M","","M","11.5","","","","4","","32",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-10-22","2016","10","22","","13.0","","6.5","","9.8","","8.2","","0.0","","","M","","M","1.8","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-10-23","2016","10","23","","14.3","","8.7","","11.5","","6.5","","0.0","","","M","","M","0.2","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-10-24","2016","10","24","","15.8","","10.9","","13.4","","4.6","","0.0","","","M","","M","4.0","","","","36","","46",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-10-25","2016","10","25","","14.9","","7.1","","11.0","","7.0","","0.0","","","M","","M","0.2","","","","5","","37",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-10-26","2016","10","26","","11.1","","8.7","","9.9","","8.1","","0.0","","","M","","M","12.8","","","","5","","43",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-10-27","2016","10","27","","13.4","","8.0","","10.7","","7.3","","0.0","","","M","","M","6.9","","","","4","","50",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-10-28","2016","10","28","","16.0","","7.6","","11.8","","6.2","","0.0","","","M","","M","0.9","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-10-29","2016","10","29","","12.7","","7.0","","9.9","","8.1","","0.0","","","M","","M","5.3","","","","4","","48",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-10-30","2016","10","30","","13.6","","6.1","","9.9","","8.1","","0.0","","","M","","M","0.4","","","","33","","44",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-10-31","2016","10","31","","10.8","","7.1","","9.0","","9.0","","0.0","","","M","","M","10.3","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-11-01","2016","11","01","","11.5","","7.4","","9.5","","8.5","","0.0","","","M","","M","11.0","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-11-02","2016","11","02","","","M","8.5","E","","M","","M","","M","","M","","M","","M","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-11-03","2016","11","03","","14.6","","6.9","","10.8","","7.2","","0.0","","","M","","M","8.6","","","","4","","37",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-11-04","2016","11","04","","12.9","","7.1","","10.0","","8.0","","0.0","","","M","","M","0.0","","","","6","","32",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-11-05","2016","11","05","","12.1","","9.3","","10.7","","7.3","","0.0","","","M","","M","37.5","","","","3","","35",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-11-06","2016","11","06","","12.8","","7.6","","10.2","","7.8","","0.0","","","M","","M","4.5","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-11-07","2016","11","07","","12.6","","9.1","","10.9","","7.1","","0.0","","","M","","M","2.9","","","","","","<31",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-11-08","2016","11","08","","16.3","","8.8","","12.6","","5.4","","0.0","","","M","","M","0.0","","","","4","","37",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-11-09","2016","11","09","","16.1","","11.1","","13.6","","4.4","","0.0","","","M","","M","19.8","","","","32","","39",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-11-10","2016","11","10","","16.3","","10.9","","13.6","","4.4","","0.0","","","M","","M","0.0","","","","36","","41",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-11-11","2016","11","11","","16.9","","9.9","","13.4","","4.6","","0.0","","","M","","M","0.0","","","","5","","59",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-11-12","2016","11","12","","15.2","","7.1","","11.2","","6.8","","0.0","","","M","","M","17.6","","","","26","","33",""
"-121.76","49.24","AGASSIZ RCS","1100119","2016-11-13","2016","11","13","","9.8","","6.3","","8.1","","9.9","","0.0","","","M","","M","13.6","","","","","","<31",""
